"","Time","Prices","Market_Cap","Volume"
"779",2020-07-03 22:03:46,225.382701497152,25155327151.984,4685645722.94023
"780",2020-07-03 23:07:51,226.49976406201,25275260120.5294,3753357969.23817
"781",2020-07-04 00:07:43,226.260966495818,25253909192.4365,3365483685.6461
"782",2020-07-04 01:02:58,226.000107820384,25224621181.5895,4599183050.93846
"783",2020-07-04 02:01:51,226.583240045577,25289838940.1205,4447324490.1542
"784",2020-07-04 03:08:37,226.160193736586,25242549813.1045,3819800481.83111
"785",2020-07-04 04:04:53,226.084637311861,25235275397.5035,4261331066.97221
"786",2020-07-04 05:07:11,226.24112298038,25255912350.2783,4218474540.39874
"787",2020-07-04 06:04:55,226.098134523603,25231718587.927,3843979273.01471
"788",2020-07-04 07:02:50,225.615579761822,25181829404.5013,4725906202.90435
"789",2020-07-04 08:07:05,225.605456320572,25197708296.7996,4414258993.9692
"790",2020-07-04 09:02:17,226.113468279698,25238299920.0657,4211466882.09048
"791",2020-07-04 10:01:43,226.3540563836,25265271212.3188,4679566816.36436
"792",2020-07-04 11:02:01,225.950840426252,25238980258.2321,4298123293.59511
"793",2020-07-04 12:07:29,226.040060148259,25229027987.1104,4103460033.87517
"794",2020-07-04 13:03:05,225.920034114846,25217199615.634,4439084211.81249
"795",2020-07-04 14:04:47,229.899253258888,25661483981.2258,2613105109.35313
"796",2020-07-04 15:04:57,228.737213774447,25531913779.7664,3759539208.93084
"797",2020-07-04 16:07:38,229.034030967598,25553146565.1911,4926205425.6831
"798",2020-07-04 17:05:18,229.103497343875,25573070222.3921,4930554696.27282
"799",2020-07-04 18:01:52,228.550493092865,25511480634.1462,3918418447.85064
"800",2020-07-04 19:01:36,228.802971764407,25535509491.9989,4974215780.82552
"801",2020-07-04 20:03:01,229.094716462189,25572481115.8083,4910504255.51121
"802",2020-07-04 21:02:51,229.282836229014,25597456305.2082,4835039959.81509
"803",2020-07-04 22:03:14,228.895232790752,25550479672.6555,4538643492.92095
"804",2020-07-04 23:01:39,227.888328638125,25487063201.4189,4179791378.88959
"805",2020-07-05 00:01:00,228.197604373806,25472864927.384,4211028085.99921
"806",2020-07-05 01:01:37,228.160325169664,25470152123.8307,4474138458.8532
"807",2020-07-05 02:02:10,226.571271583947,25291568078.8076,5112488823.50589
"808",2020-07-05 03:02:27,226.745880471425,25315719522.4658,4626432902.79866
"809",2020-07-05 04:01:00,226.658866012337,25301607668.7967,4943988758.8449
"810",2020-07-05 05:02:10,226.960845705531,25335441863.4261,4703216759.21543
"811",2020-07-05 06:00:29,225.087348679094,25126456531.2941,4995460823.1509
"812",2020-07-05 07:02:40,225.137621450962,25132165828.8955,4367116807.4284
"813",2020-07-05 08:03:10,225.208205201316,25140181416.8759,4315877239.28917
"814",2020-07-05 09:02:23,225.273827462252,25140167305.7455,4759026426.24512
"815",2020-07-05 10:03:56,225.042599978302,25125405726.4289,4854024848.27603
"816",2020-07-05 11:03:23,225.304679571001,25151341879.2069,5004600850.15225
"817",2020-07-05 12:03:11,225.039508476784,25121860119.5199,4984648271.73316
"818",2020-07-05 13:02:53,224.984787839157,25115880977.388,4109749537.50026
"819",2020-07-05 14:03:17,225.206711201593,25140865176.2042,4875967463.3692
"820",2020-07-05 15:02:08,225.597566211439,25184528482.4906,4751771081.19958
"821",2020-07-05 16:00:36,225.272696632422,25159035917.9457,4539529487.97383
"822",2020-07-05 17:02:53,225.11093272379,25145959825.4687,4429068159.90461
"823",2020-07-05 18:02:31,226.43104160601,25277961744.3815,4196308626.45292
"824",2020-07-05 19:03:11,227.426710100249,25391467321.4818,4902277540.42652
"825",2020-07-05 20:01:36,227.899375038192,25442148685.6287,5250547694.45769
"826",2020-07-05 21:02:17,227.246182261418,25369358153.0022,4970980180.51208
"827",2020-07-05 22:03:34,228.025301965307,25454384885.0069,4985847448.78129
"828",2020-07-05 23:02:57,228.079768283415,25467957890.9314,4495979677.32631
"829",2020-07-06 00:02:33,227.988777210163,25451302334.3685,5193355116.2554
"830",2020-07-06 01:01:17,227.988894647039,25431983395.8157,5015168421.51202
"831",2020-07-06 02:02:34,228.683747496054,25530495531.9284,4853223763.76464
"832",2020-07-06 03:01:00,232.561090086103,25963496177.3328,5168155415.12357
"833",2020-07-06 04:02:21,232.769126713962,25977971904.1338,5809692406.07439
"834",2020-07-06 05:02:12,232.889956235962,25999058624.3255,3915826685.98846
"835",2020-07-06 06:04:54,233.643598212323,26074944356.8323,6443552024.7383
"836",2020-07-06 07:06:17,233.528023415252,26042029769.4765,6264482739.39119
"837",2020-07-06 08:04:09,235.270675836799,26241300148.1311,5937650722.1528
"838",2020-07-06 09:02:09,236.882468242255,26446776108.1379,6405939781.5668
"839",2020-07-06 10:03:31,236.823985563443,26440376077.6224,6880115907.16109
"840",2020-07-06 11:01:40,235.908659412823,26334873561.2195,6480409394.67134
"841",2020-07-06 12:04:17,238.150403906609,26547555279.0115,7452254308.67122
"842",2020-07-06 13:04:53,239.545940484007,26751470651.7227,7483033499.72717
"843",2020-07-06 14:02:20,239.740367160652,26766490468.0459,7715164950.38461
"844",2020-07-06 15:02:00,238.994175731062,26683309308.2109,7311777115.59262
"845",2020-07-06 16:02:27,238.668444729616,26645314951.5269,7570403706.34356
"846",2020-07-06 17:00:47,238.218707629852,26597006312.0707,8071295320.71505
